id,name,type,length
1813,1813,BPM,0.000000
1814,1814,DRIFT,0.002500
1815,1815,DRIFT,0.150000
1816,1816,HTRIM,0.000000
1817,1817,VTRIM,0.000000
1818,1818,DRIFT,0.150000
1819,1819,DRIFT,4.077500
1820,1820,source,0.000000
1821,1821,DRIFT,4.077500
1822,1822,DRIFT,0.150000
1823,1823,HTRIM,0.000000
1824,1824,VTRIM,0.000000
1825,1825,DRIFT,0.150000
1826,1826,DRIFT,0.002500
1827,1827,BPM,0.000000
1828,1828,DRIFT,1.288300
1829,1829,QUAD,0.406400
1830,1830,DRIFT,0.146800
1831,1831,DRIFT,0.005000
1832,1832,SEXT,0.290000
1833,1833,DRIFT,0.005000
1834,1834,DRIFT,0.231850
1835,1835,QUAD,0.606300
1836,1836,DRIFT,0.458350
1837,1837,QUAD,0.307000
1838,1838,DRIFT,0.196500
1839,1839,DRIFT,0.005000
1840,1840,SEXT,0.290000
1841,1841,DRIFT,0.005000
1842,1842,DRIFT,0.185000
1843,1843,BPM,0.000000
1844,1844,DRIFT,0.484000
1845,1845,BEND,0.933000
1846,1846,DRIFT,0.585800
1847,1847,QUAD,0.406400
1848,1848,DRIFT,0.158300
1849,1849,BPM,0.000000
1850,1850,DRIFT,0.263500
1851,1851,DRIFT,0.005000
1852,1852,SEXT,0.190000
1853,1853,DRIFT,0.005000
1854,1854,DRIFT,0.195200
1855,1855,QUAD,0.407600
1856,1856,DRIFT,0.118700
1857,1857,BPM,0.000000
1858,1858,DRIFT,0.116000
1859,1859,DRIFT,0.005000
1860,1860,SEXT,0.290000
1861,1861,DRIFT,0.005000
1862,1862,DRIFT,0.234700
1863,1863,QUAD,0.407600
1864,1864,DRIFT,0.195200
1865,1865,DRIFT,0.005000
1866,1866,SEXT,0.190000
1867,1867,DRIFT,0.005000
1868,1868,DRIFT,0.421800
1869,1869,QUAD,0.406400
1870,1870,DRIFT,0.101800
1871,1871,BPM,0.000000
1872,1872,DRIFT,0.484000
1873,1873,source,0.000000
1874,1874,BEND,0.933000
1875,1875,DRIFT,0.669000
1876,1876,DRIFT,0.005000
1877,1877,SEXT,0.290000
1878,1878,DRIFT,0.005000
1879,1879,DRIFT,0.196500
1880,1880,QUAD,0.307000
1881,1881,DRIFT,0.173000
1882,1882,BPM,0.000000
1883,1883,DRIFT,0.285350
1884,1884,QUAD,0.606300
1885,1885,DRIFT,0.231850
1886,1886,DRIFT,0.005000
1887,1887,SEXT,0.290000
1888,1888,DRIFT,0.005000
1889,1889,DRIFT,0.146800
1890,1890,QUAD,0.406400
1891,1891,DRIFT,1.288300
1892,1892,BPM,0.000000
1893,1893,DRIFT,0.002500
1894,1894,DRIFT,0.150000
1895,1895,HTRIM,0.000000
1896,1896,VTRIM,0.000000
1897,1897,DRIFT,0.150000
1898,1898,DRIFT,2.577500
1899,1899,source,0.000000
1900,1900,DRIFT,2.577500
1901,1901,DRIFT,0.150000
1902,1902,HTRIM,0.000000
1903,1903,VTRIM,0.000000
1904,1904,DRIFT,0.150000
1905,1905,DRIFT,0.002500
1906,1906,BPM,0.000000
1907,1907,DRIFT,1.288300
1908,1908,QUAD,0.406400
1909,1909,DRIFT,0.146800
1910,1910,DRIFT,0.005000
1911,1911,SEXT,0.290000
1912,1912,DRIFT,0.005000
1913,1913,DRIFT,0.231850
1914,1914,QUAD,0.606300
1915,1915,DRIFT,0.458350
1916,1916,QUAD,0.307000
1917,1917,DRIFT,0.196500
1918,1918,DRIFT,0.005000
1919,1919,SEXT,0.290000
1920,1920,DRIFT,0.005000
1921,1921,DRIFT,0.185000
1922,1922,BPM,0.000000
1923,1923,DRIFT,0.484000
1924,1924,BEND,0.933000
1925,1925,DRIFT,0.585800
1926,1926,QUAD,0.406400
1927,1927,DRIFT,0.158300
1928,1928,BPM,0.000000
1929,1929,DRIFT,0.263500
1930,1930,DRIFT,0.005000
1931,1931,SEXT,0.190000
1932,1932,DRIFT,0.005000
1933,1933,DRIFT,0.195200
1934,1934,QUAD,0.407600
1935,1935,DRIFT,0.118700
1936,1936,BPM,0.000000
1937,1937,DRIFT,0.116000
1938,1938,DRIFT,0.005000
1939,1939,SEXT,0.290000
1940,1940,DRIFT,0.005000
1941,1941,DRIFT,0.234700
1942,1942,QUAD,0.407600
1943,1943,DRIFT,0.195200
1944,1944,DRIFT,0.005000
1945,1945,SEXT,0.190000
1946,1946,DRIFT,0.005000
1947,1947,DRIFT,0.421800
1948,1948,QUAD,0.406400
1949,1949,DRIFT,0.101800
1950,1950,BPM,0.000000
1951,1951,DRIFT,0.484000
1952,1952,source,0.000000
1953,1953,BEND,0.933000
1954,1954,DRIFT,0.669000
1955,1955,DRIFT,0.005000
1956,1956,SEXT,0.290000
1957,1957,DRIFT,0.005000
1958,1958,DRIFT,0.196500
1959,1959,QUAD,0.307000
1960,1960,DRIFT,0.173000
1961,1961,BPM,0.000000
1962,1962,DRIFT,0.285350
1963,1963,QUAD,0.606300
1964,1964,DRIFT,0.231850
1965,1965,DRIFT,0.005000
1966,1966,SEXT,0.290000
1967,1967,DRIFT,0.005000
1968,1968,DRIFT,0.146800
1969,1969,QUAD,0.406400
1970,1970,DRIFT,1.288300
1971,1971,BPM,0.000000
1972,1972,DRIFT,0.002500
1973,1973,DRIFT,0.150000
1974,1974,HTRIM,0.000000
1975,1975,VTRIM,0.000000
1976,1976,DRIFT,0.150000
1977,1977,DRIFT,2.577500
1978,1978,source,0.000000
1979,1979,DRIFT,2.577500
1980,1980,DRIFT,0.150000
1981,1981,HTRIM,0.000000
1982,1982,VTRIM,0.000000
1983,1983,DRIFT,0.150000
1984,1984,DRIFT,0.002500
1985,1985,BPM,0.000000
1986,1986,DRIFT,1.288300
1987,1987,QUAD,0.406400
1988,1988,DRIFT,0.146800
1989,1989,DRIFT,0.005000
1990,1990,SEXT,0.290000
1991,1991,DRIFT,0.005000
1992,1992,DRIFT,0.231850
1993,1993,QUAD,0.606300
1994,1994,DRIFT,0.458350
1995,1995,QUAD,0.307000
1996,1996,DRIFT,0.196500
1997,1997,DRIFT,0.005000
1998,1998,SEXT,0.290000
1999,1999,DRIFT,0.005000
2000,2000,DRIFT,0.185000
2001,2001,BPM,0.000000
2002,2002,DRIFT,0.484000
2003,2003,BEND,0.933000
2004,2004,DRIFT,0.585800
2005,2005,QUAD,0.406400
2006,2006,DRIFT,0.158300
2007,2007,BPM,0.000000
2008,2008,DRIFT,0.263500
2009,2009,DRIFT,0.005000
2010,2010,SEXT,0.190000
2011,2011,DRIFT,0.005000
2012,2012,DRIFT,0.195200
2013,2013,QUAD,0.407600
2014,2014,DRIFT,0.118700
2015,2015,BPM,0.000000
2016,2016,DRIFT,0.116000
2017,2017,DRIFT,0.005000
2018,2018,SEXT,0.290000
2019,2019,DRIFT,0.005000
2020,2020,DRIFT,0.234700
2021,2021,QUAD,0.407600
2022,2022,DRIFT,0.195200
2023,2023,DRIFT,0.005000
2024,2024,SEXT,0.190000
2025,2025,DRIFT,0.005000
2026,2026,DRIFT,0.421800
2027,2027,QUAD,0.406400
2028,2028,DRIFT,0.101800
2029,2029,BPM,0.000000
2030,2030,DRIFT,0.484000
2031,2031,source,0.000000
2032,2032,BEND,0.933000
2033,2033,DRIFT,0.669000
2034,2034,DRIFT,0.005000
2035,2035,SEXT,0.290000
2036,2036,DRIFT,0.005000
2037,2037,DRIFT,0.196500
2038,2038,QUAD,0.307000
2039,2039,DRIFT,0.173000
2040,2040,BPM,0.000000
2041,2041,DRIFT,0.285350
2042,2042,QUAD,0.606300
2043,2043,DRIFT,0.231850
2044,2044,DRIFT,0.005000
2045,2045,SEXT,0.290000
2046,2046,DRIFT,0.005000
2047,2047,DRIFT,0.146800
2048,2048,QUAD,0.406400
2049,2049,DRIFT,1.288300
2050,2050,BPM,0.000000
2051,2051,DRIFT,0.002500
2052,2052,DRIFT,0.150000
2053,2053,HTRIM,0.000000
2054,2054,VTRIM,0.000000
2055,2055,DRIFT,0.150000
2056,2056,DRIFT,2.577500
2057,2057,source,0.000000
2058,2058,DRIFT,2.577500
2059,2059,DRIFT,0.150000
2060,2060,HTRIM,0.000000
2061,2061,VTRIM,0.000000
2062,2062,DRIFT,0.150000
2063,2063,DRIFT,0.002500
2064,2064,BPM,0.000000
2065,2065,DRIFT,1.288300
2066,2066,QUAD,0.406400
2067,2067,DRIFT,0.146800
2068,2068,DRIFT,0.005000
2069,2069,SEXT,0.290000
2070,2070,DRIFT,0.005000
2071,2071,DRIFT,0.231850
2072,2072,QUAD,0.606300
2073,2073,DRIFT,0.458350
2074,2074,QUAD,0.307000
2075,2075,DRIFT,0.196500
2076,2076,DRIFT,0.005000
2077,2077,SEXT,0.290000
2078,2078,DRIFT,0.005000
2079,2079,DRIFT,0.185000
2080,2080,BPM,0.000000
2081,2081,DRIFT,0.484000
2082,2082,BEND,0.933000
2083,2083,DRIFT,0.585800
2084,2084,QUAD,0.406400
2085,2085,DRIFT,0.158300
2086,2086,BPM,0.000000
2087,2087,DRIFT,0.263500
2088,2088,DRIFT,0.005000
2089,2089,SEXT,0.190000
2090,2090,DRIFT,0.005000
2091,2091,DRIFT,0.195200
2092,2092,QUAD,0.407600
2093,2093,DRIFT,0.118700
2094,2094,BPM,0.000000
2095,2095,DRIFT,0.116000
2096,2096,DRIFT,0.005000
2097,2097,SEXT,0.290000
2098,2098,DRIFT,0.005000
2099,2099,DRIFT,0.234700
2100,2100,QUAD,0.407600
2101,2101,DRIFT,0.195200
2102,2102,DRIFT,0.005000
2103,2103,SEXT,0.190000
2104,2104,DRIFT,0.005000
2105,2105,DRIFT,0.421800
2106,2106,QUAD,0.406400
2107,2107,DRIFT,0.101800
2108,2108,BPM,0.000000
2109,2109,DRIFT,0.484000
2110,2110,source,0.000000
2111,2111,BEND,0.933000
2112,2112,DRIFT,0.669000
2113,2113,DRIFT,0.005000
2114,2114,SEXT,0.290000
2115,2115,DRIFT,0.005000
2116,2116,DRIFT,0.196500
2117,2117,QUAD,0.307000
2118,2118,DRIFT,0.173000
2119,2119,BPM,0.000000
2120,2120,DRIFT,0.285350
2121,2121,QUAD,0.606300
2122,2122,DRIFT,0.231850
2123,2123,DRIFT,0.005000
2124,2124,SEXT,0.290000
2125,2125,DRIFT,0.005000
2126,2126,DRIFT,0.146800
2127,2127,QUAD,0.406400
2128,2128,DRIFT,1.288300
2129,2129,BPM,0.000000
2130,2130,DRIFT,4.380000
2131,2131,DCCT,0.000000
